dist	m1	ra	m2	iota	dec
3.865471730000000150e+01	4.736535251732385987e+00	2.358987099999999781e+00	4.138114283225639234e+00	9.613270999999999900e-01	1.377540000000000014e-02
4.466129159999999843e+01	4.764567330171758819e+00	2.361279600000000034e+00	4.121770975437092588e+00	7.450755999999999490e-01	3.773900000000000171e-03
4.613398329999999703e+01	4.686799153408492735e+00	2.340516500000000111e+00	4.172577142014057827e+00	7.465174999999999450e-01	3.156700000000000131e-03
4.978097799999999751e+01	4.698381273755726006e+00	2.316823799999999878e+00	4.167434120181177981e+00	7.580757000000000190e-01	-3.202329999999999760e-02
2.538633580000000123e+01	4.573281475744930269e+00	2.347987900000000128e+00	4.295870337379571247e+00	1.104451599999999978e+00	-8.849719999999999809e-02
2.949909440000000060e+01	4.841314514305683936e+00	2.305526099999999801e+00	4.055252546664636526e+00	1.194828800000000024e+00	-9.194850000000000245e-02
2.122717300000000051e+01	4.621737977651699580e+00	2.326174099999999800e+00	4.246746796401759561e+00	1.251912799999999937e+00	-1.132287000000000016e-01
1.958170409999999961e+01	4.506386911757111591e+00	2.354044800000000048e+00	4.355422499574556738e+00	1.312748900000000107e+00	-1.055105999999999961e-01
1.608255630000000025e+01	4.434134091783709763e+00	2.321814499999999892e+00	4.417419179911321159e+00	1.339615999999999918e+00	-6.650839999999999530e-02
1.404309899999999978e+01	4.903929946830364983e+00	2.325556600000000085e+00	4.008610629363641209e+00	1.361310100000000078e+00	-6.479920000000000124e-02
1.876122279999999876e+01	5.212337323422455704e+00	2.365820900000000115e+00	3.782916881755460370e+00	1.352194200000000013e+00	-9.587500000000000536e-03
2.084866669999999900e+01	5.300528092240346822e+00	2.344787399999999966e+00	3.713764652811322620e+00	1.292002899999999954e+00	1.314929999999999918e-02
4.986018860000000075e+01	6.103544011396597746e+00	2.338512000000000146e+00	3.232434467018033164e+00	4.487262000000000195e-01	2.605609999999999871e-02
4.903592359999999672e+01	6.082836086450795321e+00	2.319694300000000098e+00	3.243869426989087312e+00	5.512112000000000123e-01	4.169980000000000214e-02
3.746480890000000130e+01	5.344692184721725248e+00	2.193075900000000189e+00	3.691819403135607747e+00	2.274146999999999974e-01	-3.930723999999999885e-01
3.936710029999999705e+01	4.810664020276284703e+00	2.203795599999999855e+00	4.087927657326851261e+00	3.531016000000000155e-01	-3.469477000000000255e-01
3.464424060000000338e+01	4.938270193015188880e+00	2.276519200000000076e+00	3.995955894535281328e+00	9.037629000000000357e-01	-2.007751999999999870e-01
3.674771189999999876e+01	5.040524744542851820e+00	2.317798900000000106e+00	3.894424341597982675e+00	8.811368000000000533e-01	-1.642393000000000047e-01
2.912200370000000049e+01	4.948675590123646550e+00	2.158909599999999873e+00	3.967777322100201953e+00	5.182892999999999528e-01	-3.970448999999999784e-01
2.656239800000000173e+01	5.336126590191478947e+00	2.227496799999999944e+00	3.704403112430007194e+00	8.182719000000000520e-01	-3.359800000000000009e-01
3.200404199999999832e+01	5.412826172624634502e+00	2.177512999999999810e+00	3.624725569346332499e+00	6.794023999999999619e-01	-3.648893999999999749e-01
2.863474550000000107e+01	4.909612550006678511e+00	2.261787800000000015e+00	4.002107492232068964e+00	8.877519999999999856e-01	-2.543441000000000174e-01
3.927317659999999933e+01	4.663937294510247966e+00	2.242185600000000001e+00	4.202780233853499858e+00	6.373284999999999645e-01	-2.926634000000000180e-01
3.839238339999999994e+01	5.810040372613231696e+00	2.234594799999999992e+00	3.401880313871568084e+00	2.481084000000000067e-01	-3.424259000000000053e-01
6.435887200000000519e+01	5.601199109756516137e+00	2.336054199999999970e+00	3.532210818877414393e+00	2.326953999999999967e-01	-5.785710000000000158e-02
3.358058700000000130e+01	5.328921406283567919e+00	2.296997100000000014e+00	3.698111588318607534e+00	8.716072999999999737e-01	-2.024431999999999898e-01
2.529099599999999981e+01	5.862799850803656732e+00	2.233883300000000016e+00	3.360864671472822973e+00	1.076346500000000095e+00	-3.054167999999999883e-01
3.899300250000000290e+01	4.822819391812226186e+00	2.226106900000000000e+00	4.077604091336548997e+00	2.323983000000000021e-01	-3.110589999999999744e-01
3.085945189999999982e+01	5.376686924475277074e+00	2.166753100000000209e+00	3.659339247670249318e+00	6.774485000000000090e-01	-3.860718000000000205e-01
3.854496950000000055e+01	5.353033257028106284e+00	2.152433300000000216e+00	3.685148002083106000e+00	3.254669000000000034e-01	-3.873695999999999806e-01
3.656520369999999787e+01	4.999076830779513259e+00	2.318733700000000120e+00	3.933795054170770911e+00	8.442838999999999761e-01	-1.179930000000000007e-01
6.399755590000000183e+01	5.761779240374340638e+00	2.322202700000000064e+00	3.419042105949830379e+00	1.806453000000000086e-01	-1.863439999999999888e-02
4.947383159999999691e+01	5.340440381946359949e+00	2.348233200000000132e+00	3.682853134436320452e+00	7.987319000000000502e-01	-2.107459999999999889e-02
2.430718170000000100e+01	4.978370197286899668e+00	2.174449200000000193e+00	3.946878775608118950e+00	9.373778000000000388e-01	-4.066544999999999743e-01
2.373082929999999990e+01	5.306794259469772790e+00	2.177655999999999814e+00	3.717066559849413920e+00	9.720269000000000270e-01	-4.145805000000000184e-01
3.341478190000000126e+01	5.074063653072397706e+00	2.120970400000000033e+00	3.882417774522884280e+00	2.357682999999999862e-01	-4.245555999999999774e-01
3.413301440000000042e+01	5.429232203865033135e+00	2.199457199999999890e+00	3.622168185900256798e+00	7.071648999999999852e-01	-3.218069000000000068e-01
3.578830119999999937e+01	4.703323405688887071e+00	2.174605899999999981e+00	4.171292398351830855e+00	2.384158999999999862e-01	-3.815123000000000264e-01
3.578975030000000146e+01	4.512463864704749028e+00	2.160454300000000050e+00	4.348247633479572549e+00	3.413915000000000144e-01	-3.982069999999999776e-01
3.594589739999999978e+01	4.938304565203374352e+00	2.186815499999999801e+00	3.979812735737985552e+00	5.634683999999999804e-01	-3.887470000000000092e-01
1.455981820000000049e+01	4.691762576113981176e+00	2.242908799999999925e+00	4.189194105895864162e+00	1.222922499999999912e+00	-2.497592999999999896e-01
3.290257030000000071e+01	5.127368307927813618e+00	2.189493899999999993e+00	3.831067052317504107e+00	3.449360000000000204e-01	-3.809120999999999757e-01
3.263615200000000272e+01	5.264597396661091722e+00	2.164611799999999864e+00	3.732844884471398395e+00	6.082281999999999966e-01	-3.850991000000000275e-01
3.404844810000000166e+01	4.751452008165866658e+00	2.142392800000000097e+00	4.122853438148354144e+00	1.729765000000000053e-01	-4.098714999999999997e-01
2.260767799999999994e+01	4.887638698869407605e+00	2.177858599999999978e+00	4.010796316292235986e+00	9.273544000000000231e-01	-4.077052999999999927e-01
2.246526330000000016e+01	4.623790436832108774e+00	2.194030199999999819e+00	4.244177704347237068e+00	1.047206099999999918e+00	-3.561860000000000026e-01
3.224305059999999656e+01	5.106256925765566557e+00	2.210615799999999798e+00	3.848540399262867950e+00	6.604596000000000355e-01	-3.645682000000000089e-01
3.650804180000000088e+01	5.041536234591564636e+00	2.355042599999999986e+00	3.902980394898955652e+00	9.478904999999999692e-01	-2.349290000000000059e-02
4.604477550000000008e+01	5.377250594371242087e+00	2.315007099999999873e+00	3.648636600299907329e+00	8.264559000000000211e-01	-5.026889999999999831e-02
3.396209749999999872e+01	5.885189959542556970e+00	2.283249899999999943e+00	3.360475246924581327e+00	9.369562000000000168e-01	-2.335542999999999925e-01
4.342286649999999781e+01	5.967679632255476818e+00	2.267376000000000058e+00	3.308414153342591479e+00	4.022845999999999922e-01	-2.365632000000000013e-01
2.473801149999999893e+01	5.853980235517292741e+00	2.147574899999999953e+00	3.366491733492672278e+00	8.934387000000000301e-01	-4.130334999999999979e-01
1.416515219999999964e+01	5.964536852984236859e+00	2.153341399999999961e+00	3.320482120657422431e+00	1.407395500000000022e+00	-4.184229999999999894e-01
1.642237330000000028e+01	5.880975920592989681e+00	2.179243000000000041e+00	3.366621123112294445e+00	1.358932199999999924e+00	-4.496148999999999840e-01
1.849976519999999880e+01	5.998171668543006874e+00	2.138981100000000080e+00	3.300762678706540498e+00	1.078819600000000101e+00	-4.550313999999999748e-01
2.611677840000000117e+01	6.006725921240847477e+00	2.141197599999999923e+00	3.294119730183271866e+00	7.321550000000000002e-01	-4.143622000000000138e-01
4.905639939999999655e+01	5.595872034915232440e+00	2.333525499999999919e+00	3.520123593842078513e+00	5.088127000000000066e-01	-1.109400999999999998e-01
5.962259120000000223e+01	5.621643278251442943e+00	2.286620600000000003e+00	3.506367324027970689e+00	2.604685999999999946e-01	-9.588750000000000051e-02
3.284986599999999868e+01	5.368356923973991002e+00	2.312898300000000074e+00	3.678812601461509679e+00	1.038592299999999913e+00	-1.069743999999999973e-01
4.316860470000000305e+01	4.576798338104497432e+00	2.277854800000000068e+00	4.288775384209409403e+00	6.841129999999999711e-01	-2.143512999999999946e-01
5.776714520000000164e+01	5.872478651645104186e+00	2.330419500000000088e+00	3.366083622199827818e+00	5.156682999999999684e-01	-6.371069999999999511e-02
4.644221650000000068e+01	5.720128742525644405e+00	2.301149800000000134e+00	3.448849235001345548e+00	6.561612999999999474e-01	-8.082159999999999345e-02
4.002492019999999684e+01	6.069717112934436720e+00	2.286765200000000053e+00	3.258595612910517580e+00	7.108316000000000079e-01	-2.195526999999999895e-01
3.809613360000000171e+01	5.468644773739179676e+00	2.191787900000000011e+00	3.600341895019223415e+00	5.949394999999999545e-01	-3.589722000000000190e-01
5.596846790000000027e+01	5.717797801230732446e+00	2.303035299999999896e+00	3.442318973502184853e+00	1.159552999999999973e-01	-1.372120000000000006e-01
5.339054689999999681e+01	5.777920746856519685e+00	2.274780100000000083e+00	3.413606555292250988e+00	5.617685999999999513e-01	-1.400610999999999939e-01
4.777468139999999863e+01	5.758773611999368214e+00	2.328143900000000155e+00	3.428755956386226433e+00	5.553339999999999943e-01	-1.251540999999999904e-01
3.621058850000000007e+01	5.284866757983658125e+00	2.246581400000000173e+00	3.721364823481306594e+00	5.439407000000000547e-01	-2.812180000000000235e-01
4.211840769999999878e+01	4.937578644191722432e+00	2.225560499999999831e+00	3.991304534736853871e+00	4.505037000000000069e-01	-2.889490000000000114e-01
2.577704809999999824e+01	6.025860478783331864e+00	2.152817600000000109e+00	3.283493785233229101e+00	5.470131999999999772e-01	-4.208191000000000015e-01
3.618296360000000078e+01	5.992625751321316585e+00	2.150999999999999801e+00	3.290719792096722163e+00	2.503947000000000256e-01	-4.102873000000000214e-01
3.320700380000000251e+01	5.780707069460087943e+00	2.156326899999999824e+00	3.419307885989678386e+00	1.871572999999999987e-01	-3.975972999999999868e-01
2.942015250000000037e+01	5.856553211815942461e+00	2.164655699999999960e+00	3.376947733120512218e+00	6.039729999999999821e-01	-3.887584000000000040e-01
5.005610519999999752e+01	5.825648121614405817e+00	2.290696399999999855e+00	3.388198112660562700e+00	4.784611999999999754e-01	-1.686122999999999927e-01
3.454992800000000130e+01	5.179802821349880126e+00	2.318258600000000058e+00	3.790856824114785084e+00	8.521687999999999485e-01	-1.954335000000000100e-01
2.356642199999999931e+01	5.172502925718724498e+00	2.304610100000000106e+00	3.807909755864972823e+00	1.144867899999999938e+00	-1.411179999999999934e-01
2.361234860000000069e+01	5.218857347768919297e+00	2.313978899999999950e+00	3.767856351825787709e+00	1.185898200000000013e+00	-1.485451999999999884e-01
2.130548089999999917e+01	5.130388105325740966e+00	2.314092099999999874e+00	3.836105594006805397e+00	1.202355099999999899e+00	-1.300358000000000069e-01
2.163540130000000161e+01	5.262104576917137067e+00	2.290554499999999827e+00	3.742176716291625738e+00	1.228774199999999928e+00	-1.390342999999999996e-01
2.573118290000000030e+01	5.060482422608195918e+00	2.291647999999999907e+00	3.877684226862410100e+00	1.094401900000000039e+00	-1.498538000000000092e-01
2.767253339999999895e+01	5.669267344428316591e+00	2.151733500000000188e+00	3.469232750167226875e+00	4.746971999999999858e-01	-4.119418000000000246e-01
3.359213129999999836e+01	5.274256874293848263e+00	2.306093300000000124e+00	3.723512484154347657e+00	1.010378299999999951e+00	-8.135920000000000651e-02
6.164589169999999996e+01	4.594389238726813041e+00	2.376838300000000181e+00	4.270955262854618795e+00	3.898191999999999768e-01	-3.896900000000000017e-03
7.363232499999999447e+01	4.655958077786391591e+00	2.346668900000000058e+00	4.206960760555060297e+00	3.698987000000000247e-01	2.910149999999999890e-02
3.721699139999999772e+01	5.368193604980356248e+00	2.200694200000000045e+00	3.667157455970055047e+00	3.402272000000000074e-01	-3.640369999999999995e-01
4.141731289999999888e+01	5.465613002331389580e+00	2.224441099999999949e+00	3.589000243593909456e+00	9.932169999999999888e-02	-3.378457000000000265e-01
3.323217019999999877e+01	4.547118165695883008e+00	2.190491999999999884e+00	4.300794863406521173e+00	7.054437999999999542e-01	-3.681724000000000108e-01
2.408384230000000059e+01	5.358397945852506616e+00	2.292961000000000027e+00	3.666833161995647128e+00	1.110086799999999929e+00	-1.316789999999999905e-01
8.348142029999999636e+01	4.760271846397733597e+00	2.370058999999999916e+00	4.107321066124449693e+00	1.646098000000000006e-01	9.406309999999999671e-02
5.379284189999999910e+01	5.791606890556635356e+00	2.331512099999999865e+00	3.400571522985471162e+00	4.283334999999999781e-01	-7.284299999999999629e-03
2.849256989999999945e+01	5.181956977206019666e+00	2.259403900000000132e+00	3.789546482385643955e+00	9.474207999999999519e-01	-2.785385000000000222e-01
2.686695269999999880e+01	5.091811699486731513e+00	2.182608899999999963e+00	3.863530257016985825e+00	8.450353000000000447e-01	-3.897984999999999922e-01
2.243341429999999903e+01	4.819791017743522588e+00	2.156831899999999802e+00	4.069874431522687352e+00	9.183959000000000428e-01	-3.902337000000000167e-01
5.306151040000000307e+01	4.936925126764360350e+00	2.333001199999999997e+00	3.984497974541593823e+00	5.559334999999999694e-01	2.203630000000000172e-02
5.153271469999999965e+01	4.549925623031002786e+00	2.350401000000000185e+00	4.318632428947034363e+00	6.495056000000000163e-01	1.475650000000000052e-02
4.097513260000000201e+01	4.638318236315283727e+00	2.212820999999999927e+00	4.228740821093935232e+00	1.117032000000000025e-01	-3.195857999999999755e-01
2.927523989999999898e+01	5.554827833119173164e+00	2.181947899999999940e+00	3.529786461450846513e+00	8.505272000000000387e-01	-3.654256000000000171e-01
4.010551209999999855e+01	5.078916416940430167e+00	2.220529899999999834e+00	3.867732490135037171e+00	4.647567000000000226e-01	-3.021049000000000095e-01
3.687253820000000104e+01	4.556622074159364821e+00	2.233401800000000215e+00	4.319859991186043580e+00	4.920826999999999840e-01	-3.123042999999999791e-01
3.715612339999999847e+01	4.877546876323749281e+00	2.234217500000000189e+00	4.033544456674377443e+00	5.924791999999999836e-01	-2.944289999999999963e-01
2.935971059999999966e+01	4.716151869541024944e+00	2.232370200000000082e+00	4.168733973587790409e+00	9.096885999999999584e-01	-3.039513999999999827e-01
3.412849429999999984e+01	5.536841804377806930e+00	2.198031999999999986e+00	3.560541977037868566e+00	5.502135000000000220e-01	-3.723665999999999920e-01
4.043743469999999718e+01	5.718948730236367517e+00	2.289421499999999998e+00	3.448337930919304739e+00	6.376663000000000192e-01	-2.047725999999999991e-01
3.415830239999999662e+01	5.224098358233728590e+00	2.222683099999999801e+00	3.755986191324214296e+00	9.219471999999999667e-01	-2.716010999999999842e-01
3.222201669999999751e+01	4.517068568536980244e+00	2.223923800000000117e+00	4.356045915033201155e+00	7.541421999999999848e-01	-3.117704000000000031e-01
2.335302940000000049e+01	4.808030485553176803e+00	2.172196500000000086e+00	4.089790544317592591e+00	8.608590000000000408e-01	-3.997452000000000227e-01
3.517606109999999831e+01	4.830906988757192266e+00	2.187888699999999798e+00	4.065480694193343680e+00	4.711991999999999847e-01	-3.834717999999999738e-01
3.200607730000000117e+01	4.432186219618038159e+00	2.198517199999999949e+00	4.419299638184498669e+00	6.713063999999999698e-01	-3.803831999999999769e-01
3.895122820000000274e+01	4.989873853754255073e+00	2.228946000000000094e+00	3.948356944768159238e+00	4.808777000000000190e-01	-3.111984999999999890e-01
