dist	chain	v1_end_time	f_lower	logll1	logl	loglh1	v1h1_delay	l1v1_delay	l1h1_delay	loglv1	m1	ra	l1_end_time	m2	iota	v1l1_delay	psi	post	cycle	mc	h1v1_delay	logprior	phi_orb	h1l1_delay	q	prior	h1_end_time	eta	time	cosiota	dec	
2.690584730000000135e+01	1.000000000000000000e+00	9.693797563722461462e+08	3.000000000000000000e+01	2.551346500000000006e+01	8.655238099999999690e+01	4.747793300000000016e+01	-2.266371250152587891e-02	2.539241313934326172e-02	2.728700637817382812e-03	1.356098300000000023e+01	4.975625825124367019e+00	2.148083499999999813e+00	9.693797563468537331e+08	3.943261086173932561e+00	6.568692999999999893e-01	-2.539241313934326172e-02	1.853856900000000030e+00	1.151286620229945024e+31	2.206700000000000000e+06	3.850878499999999871e+00	2.266371250152587891e-02	-1.503136300000000070e+01	4.421645000000000159e-01	-2.728700637817382812e-03	7.925155999999999867e-01	2.964571939780818922e-07	9.693797563495824337e+08	2.466504611509010569e-01	9.693797563566428423e+08	7.919078418249200224e-01	-4.234534999999999827e-01
2.823964219999999870e+01	1.000000000000000000e+00	9.693797563719762564e+08	3.000000000000000000e+01	2.574668899999999994e+01	8.537841000000000236e+01	4.580323200000000128e+01	-2.265131473541259766e-02	2.533280849456787109e-02	2.681493759155273438e-03	1.382848800000000011e+01	4.838869868637687865e+00	2.137461899999999915e+00	9.693797563466434479e+08	4.055301509182462461e+00	5.449785999999999797e-01	-2.533280849456787109e-02	1.812305099999999891e+00	3.131547245908498320e+30	2.208500000000000000e+06	3.853356199999999898e+00	2.265131473541259766e-02	-1.515933000000000064e+01	7.281549999999999967e-01	-2.681493759155273438e-03	8.380678999999999768e-01	2.608474717178913339e-07	9.693797563493249416e+08	2.480596378093240795e-01	9.693797563561754227e+08	8.551383847318596576e-01	-4.334977999999999887e-01
3.095512409999999903e+01	1.000000000000000000e+00	9.693797563721905947e+08	3.000000000000000000e+01	2.400241400000000169e+01	8.642014799999999752e+01	4.891156200000000354e+01	-2.280843257904052734e-02	2.552509307861328125e-02	2.716660499572753906e-03	1.350617199999999940e+01	5.026187397404657808e+00	2.156493799999999794e+00	9.693797563466655016e+08	3.907900408362561695e+00	2.247244999999999937e-01	-2.552509307861328125e-02	2.678255399999999842e+00	5.016087313509526068e+30	2.210300000000000000e+06	3.852115099999999792e+00	2.280843257904052734e-02	-1.572994599999999998e+01	2.250378200000000106e+00	-2.716660499572753906e-03	7.775079000000000296e-01	1.474250390764525792e-07	9.693797563493821621e+08	2.460830672085997373e-01	9.693797563568667173e+08	9.748555358773750568e-01	-4.024749000000000243e-01
2.904911399999999944e+01	1.000000000000000000e+00	9.693797563724054098e+08	3.000000000000000000e+01	2.585940700000000092e+01	8.603205300000000477e+01	4.612235600000000346e+01	-2.284598350524902344e-02	2.556502819061279297e-02	2.719044685363769531e-03	1.405029000000000039e+01	4.547014372508407121e+00	2.160070900000000016e+00	9.693797563468403816e+08	4.314227698200653549e+00	6.893637000000000237e-01	-2.556502819061279297e-02	1.174334900000000070e+00	7.014484392768491130e+30	2.212100000000000000e+06	3.855482299999999807e+00	2.284598350524902344e-02	-1.500652299999999961e+01	5.588291800000000364e+00	-2.719044685363769531e-03	9.488045000000000506e-01	3.039134135375061631e-07	9.693797563495594263e+08	2.498274690399862885e-01	9.693797563571850061e+08	7.716508874486760483e-01	-3.954729000000000161e-01
3.216122769999999775e+01	1.000000000000000000e+00	9.693797563718895912e+08	3.000000000000000000e+01	2.723785000000000167e+01	8.574813600000000235e+01	4.555742800000000159e+01	-2.258443832397460938e-02	2.551245689392089844e-02	2.928018569946289062e-03	1.295285900000000012e+01	5.060631198589540247e+00	2.185807899999999915e+00	9.693797563463771343e+08	3.890805063398064423e+00	6.790081000000000033e-01	-2.551245689392089844e-02	2.600755599999999834e+00	7.915439428031030701e+30	2.213900000000000000e+06	3.856274599999999886e+00	2.258443832397460938e-02	-1.460176700000000061e+01	2.338242800000000177e+00	-2.928018569946289062e-03	7.688378999999999630e-01	4.555469736941619273e-07	9.693797563493051529e+08	2.457303015788853684e-01	9.693797563569445610e+08	7.781960359356817625e-01	-3.953049000000000146e-01
3.555253460000000132e+01	1.000000000000000000e+00	9.693797563715802431e+08	3.000000000000000000e+01	2.734820699999999860e+01	8.242290400000000261e+01	4.334250300000000067e+01	-2.281999588012695312e-02	2.573955059051513672e-02	2.919554710388183594e-03	1.173219399999999979e+01	5.040265181237742809e+00	2.207314100000000057e+00	9.693797563458406925e+08	3.921942231408111823e+00	6.019252000000000491e-01	-2.573955059051513672e-02	2.449957599999999847e+00	3.164121035652641305e+29	2.215700000000000000e+06	3.864468299999999967e+00	2.281999588012695312e-02	-1.449606099999999920e+01	2.968572099999999825e+00	-2.919554710388183594e-03	7.781221999999999861e-01	5.063382058119371098e-07	9.693797563487602472e+08	2.461073576578940991e-01	9.693797563573583364e+08	8.242470363819616175e-01	-3.465480000000000227e-01
2.939757799999999932e+01	1.000000000000000000e+00	9.693797563723436594e+08	3.000000000000000000e+01	2.609881499999999832e+01	8.457735599999999465e+01	4.692425200000000274e+01	-2.267885208129882812e-02	2.546381950378417969e-02	2.784967422485351562e-03	1.155428900000000070e+01	4.551016990562651188e+00	2.161228799999999950e+00	9.693797563468798399e+08	4.322781212977440113e+00	6.603615000000000457e-01	-2.546381950378417969e-02	6.784586999999999701e-01	1.607832840079521127e+30	2.217500000000000000e+06	3.861011700000000157e+00	2.267885208129882812e-02	-1.502491599999999927e+01	4.705979199999999807e+00	-2.784967422485351562e-03	9.498495000000000132e-01	2.983746277139905346e-07	9.693797563496648073e+08	2.498346179540280876e-01	9.693797563569965363e+08	7.897705381412235548e-01	-4.102971000000000257e-01
2.849118809999999868e+01	1.000000000000000000e+00	9.693797563723251820e+08	3.000000000000000000e+01	2.619943200000000161e+01	8.676695800000000247e+01	4.746456700000000239e+01	-2.262198925018310547e-02	2.556407451629638672e-02	2.942085266113281250e-03	1.310295900000000024e+01	4.627200468774247177e+00	2.192531900000000089e+00	9.693797563467611074e+08	4.244219116695020944e+00	7.653284000000000198e-01	-2.556407451629638672e-02	2.009434499999999790e+00	1.593557785037625628e+31	2.219300000000000000e+06	3.857190099999999955e+00	2.262198925018310547e-02	-1.492085100000000075e+01	1.023234100000000035e+00	-2.942085266113281250e-03	9.172325999999999535e-01	3.310981433265975151e-07	9.693797563497031927e+08	2.495340824986388151e-01	9.693797563575574160e+08	7.211548893910634250e-01	-3.845092999999999983e-01
3.797713900000000109e+01	1.000000000000000000e+00	9.693797563725446463e+08	3.000000000000000000e+01	2.496019199999999927e+01	8.334773300000000518e+01	4.902163500000000340e+01	-2.303159236907958984e-02	2.567601203918457031e-02	2.644419670104980469e-03	9.365906000000000731e+00	4.924859097597932056e+00	2.314166699999999910e+00	9.693797563468686342e+08	3.993748984571044325e+00	8.126423000000000396e-01	-2.567601203918457031e-02	1.607828800000000058e+00	1.185275468189037632e+30	2.221100000000000000e+06	3.856606499999999826e+00	2.303159236907958984e-02	-1.410020500000000077e+01	2.108350000000000155e-02	-2.644419670104980469e-03	8.109366999999999548e-01	7.522440733737700923e-07	9.693797563495130539e+08	2.472751165169460863e-01	9.693797563631635904e+08	6.875822442266377177e-01	-5.973649999999999793e-02
3.553496830000000273e+01	1.000000000000000000e+00	9.693797563712949753e+08	3.000000000000000000e+01	2.576313999999999993e+01	8.749002600000000029e+01	4.805164099999999650e+01	-2.274215221405029297e-02	2.568888664245605469e-02	2.946734428405761719e-03	1.367524500000000032e+01	5.510075154729899616e+00	2.205832200000000132e+00	9.693797563456060886e+08	3.575286650161084268e+00	2.926832999999999796e-01	-2.568888664245605469e-02	1.841687000000000074e+00	3.058247737628879263e+31	2.222900000000000000e+06	3.846029300000000095e+00	2.274215221405029297e-02	-1.499204600000000021e+01	5.964646000000000114e-01	-2.946734428405761719e-03	6.488635000000000375e-01	3.083451698920028034e-07	9.693797563485528231e+08	2.386623628998836288e-01	9.693797563569499254e+08	9.574731311045781013e-01	-3.568751000000000007e-01
3.357693059999999718e+01	1.000000000000000000e+00	9.693797563714133501e+08	3.000000000000000000e+01	2.685174900000000164e+01	8.109992800000000557e+01	4.212151399999999768e+01	-2.243268489837646484e-02	2.509820461273193359e-02	2.665519714355468750e-03	1.212666499999999914e+01	5.247548569112962191e+00	2.120265600000000195e+00	9.693797563463151455e+08	3.746196586727470912e+00	5.250865000000000116e-01	-2.509820461273193359e-02	2.652448899999999998e+00	6.881202345292136008e+28	2.224700000000000000e+06	3.848930800000000207e+00	2.243268489837646484e-02	-1.469875200000000071e+01	2.202197799999999983e+00	-2.665519714355468750e-03	7.138946000000000458e-01	4.134405936143649697e-07	9.693797563489806652e+08	2.430333515233809860e-01	9.693797563551704884e+08	8.652805834608060520e-01	-4.653970000000000051e-01
4.259250449999999688e+01	1.000000000000000000e+00	9.693797563724615574e+08	3.000000000000000000e+01	2.540543399999999963e+01	8.287827900000000625e+01	4.874752600000000058e+01	-2.267503738403320312e-02	2.543652057647705078e-02	2.761483192443847656e-03	8.725319000000000713e+00	5.054855000414366195e+00	2.341478700000000135e+00	9.693797563470250368e+08	3.883608701862354629e+00	8.501381000000000077e-01	-2.543652057647705078e-02	1.991111099999999912e+00	1.019208361900558219e+30	2.226500000000000000e+06	3.850471600000000105e+00	2.267503738403320312e-02	-1.378170000000000073e+01	2.596264999999999823e-01	-2.761483192443847656e-03	7.682927999999999980e-01	1.034388631477649235e-06	9.693797563497865200e+08	2.457074959881240250e-01	9.693797563638027906e+08	6.598793877678914566e-01	-3.378110000000000140e-02
2.656584170000000000e+01	1.000000000000000000e+00	9.693797563720517159e+08	3.000000000000000000e+01	2.494409399999999977e+01	8.374193699999999296e+01	4.736697900000000061e+01	-2.271676063537597656e-02	2.530300617218017578e-02	2.586245536804199219e-03	1.143086399999999969e+01	4.940914302212410014e+00	2.341438099999999967e+00	9.693797563467487097e+08	3.983371533632237949e+00	1.154894099999999924e+00	-2.530300617218017578e-02	6.900254000000000110e-01	1.092467839667061112e+30	2.228300000000000000e+06	3.857626600000000128e+00	2.271676063537597656e-02	-1.457594500000000082e+01	5.021889100000000106e+00	-2.586245536804199219e-03	8.062013000000000096e-01	4.674632971825807316e-07	9.693797563493349552e+08	2.471218764930059875e-01	9.693797563639489412e+08	4.040154086374607156e-01	4.640400000000000254e-03
5.747262549999999948e+01	1.000000000000000000e+00	9.693797563706097603e+08	3.000000000000000000e+01	2.650088600000000127e+01	8.210786000000000229e+01	4.664446499999999673e+01	-2.297985553741455078e-02	2.566373348236083984e-02	2.683877944946289062e-03	8.962509000000000725e+00	5.958086172446531492e+00	2.317323399999999811e+00	9.693797563449460268e+08	3.306729484387183504e+00	3.124530999999999836e-01	-2.566373348236083984e-02	8.660073000000000354e-01	4.899392918084972092e+29	2.230100000000000000e+06	3.831209600000000215e+00	2.297985553741455078e-02	-1.374378199999999950e+01	4.313274500000000344e+00	-2.683877944946289062e-03	5.549986000000000086e-01	1.074363677016657211e-06	9.693797563476299047e+08	2.295259971901621732e-01	9.693797563612295389e+08	9.515823658679615216e-01	-6.256180000000000074e-02
1.660211220000000054e+01	1.000000000000000000e+00	9.693797563725568056e+08	3.000000000000000000e+01	2.529591800000000035e+01	8.581893499999999619e+01	4.796228299999999933e+01	-2.254581451416015625e-02	2.561473846435546875e-02	3.068923950195312500e-03	1.256073300000000081e+01	4.690889043162767891e+00	2.217553999999999803e+00	9.693797563469420671e+08	4.173881300003870365e+00	1.230400799999999961e+00	-2.561473846435546875e-02	2.096551400000000065e+00	2.960985671930903129e+30	2.231900000000000000e+06	3.850735199999999914e+00	2.254581451416015625e-02	-1.565586000000000055e+01	8.503140000000000143e-01	-3.068923950195312500e-03	8.897846999999999840e-01	1.587619383176807020e-07	9.693797563500109911e+08	2.491496472396927953e-01	9.693797563582720757e+08	3.338599507767212038e-01	-3.637693000000000176e-01
3.983406279999999811e+01	1.000000000000000000e+00	9.693797563719365597e+08	3.000000000000000000e+01	2.705597399999999908e+01	8.325036199999999553e+01	4.422223400000000026e+01	-2.271580696105957031e-02	2.579391002655029297e-02	3.078103065490722656e-03	1.197215500000000077e+01	4.736152996800109705e+00	2.244453800000000054e+00	9.693797563461426497e+08	4.162958659516477589e+00	5.893123999999999585e-01	-2.579391002655029297e-02	5.138498000000000232e-01	7.980773233312757440e+29	2.233700000000000000e+06	3.863913199999999826e+00	2.271580696105957031e-02	-1.439835899999999924e+01	5.122509499999999605e+00	-3.078103065490722656e-03	8.789746999999999977e-01	5.583057977690870446e-07	9.693797563492207527e+08	2.489628287268779994e-01	9.693797563585566282e+08	8.313230364775971992e-01	-3.076014000000000248e-01
2.222077919999999907e+01	1.000000000000000000e+00	9.693797563720623255e+08	3.000000000000000000e+01	2.490981199999999873e+01	8.326971899999999494e+01	4.861991299999999683e+01	-2.308249473571777344e-02	2.597630023956298828e-02	2.893805503845214844e-03	9.739993999999999374e+00	5.494501452709570799e+00	2.254904799999999820e+00	9.693797563460860252e+08	3.580818794494628587e+00	1.033023999999999942e+00	-2.597630023956298828e-02	2.087121199999999899e+00	5.396913970002411872e+29	2.235500000000000000e+06	3.843916899999999970e+00	2.308249473571777344e-02	-1.480892399999999931e+01	7.293861000000000372e-01	-2.893805503845214844e-03	6.517095000000000526e-01	3.703104977934410551e-07	9.693797563489798307e+08	2.388838107264055766e-01	9.693797563596048355e+08	5.122240228795904571e-01	-2.384013000000000104e-01
2.674953710000000129e+01	1.000000000000000000e+00	9.693797563717534542e+08	3.000000000000000000e+01	2.747515299999999883e+01	8.683625600000000588e+01	4.837625700000000251e+01	-2.290940284729003906e-02	2.550864219665527344e-02	2.599239349365234375e-03	1.098484599999999922e+01	5.326753970403585114e+00	2.326514599999999877e+00	9.693797563462448120e+08	3.694752144433084418e+00	1.229035799999999901e+00	-2.550864219665527344e-02	6.322349999999999914e-01	2.932094802358264962e+31	2.237300000000000000e+06	3.849222000000000143e+00	2.290940284729003906e-02	-1.438040100000000088e+01	4.610427699999999795e+00	-2.599239349365234375e-03	6.936217000000000077e-01	5.684224185493163646e-07	9.693797563488440514e+08	2.418186835055442241e-01	9.693797563630101681e+08	3.351463193191904777e-01	-2.609639999999999876e-02
3.415230789999999672e+01	1.000000000000000000e+00	9.693797563714826107e+08	3.000000000000000000e+01	2.582500100000000032e+01	8.472943399999999770e+01	4.629120900000000205e+01	-2.306675910949707031e-02	2.558743953704833984e-02	2.520680427551269531e-03	1.261322299999999963e+01	5.525810443103186032e+00	2.134710899999999967e+00	9.693797563458951712e+08	3.564125079978738064e+00	3.534594999999999820e-01	-2.558743953704833984e-02	2.071133800000000136e+00	2.121915482395238687e+30	2.239100000000000000e+06	3.845007499999999911e+00	2.306675910949707031e-02	-1.489956199999999953e+01	1.025191799999999986e+00	-2.520680427551269531e-03	6.449958999999999554e-01	3.382224573885717451e-07	9.693797563484158516e+08	2.383566726800939173e-01	9.693797563559774160e+08	9.381808389821154615e-01	-3.977408000000000055e-01
3.732390050000000059e+01	1.000000000000000000e+00	9.693797563724188805e+08	3.000000000000000000e+01	2.664625099999999946e+01	8.346551200000000392e+01	4.713318000000000296e+01	-2.321588993072509766e-02	2.589929103851318359e-02	2.683401107788085938e-03	9.686082000000000747e+00	4.929475301975675627e+00	2.189369099999999957e+00	9.693797563465195894e+08	3.995065653424495267e+00	4.928826000000000040e-01	-2.589929103851318359e-02	1.895296300000000045e+00	7.980047015991934363e+29	2.240900000000000000e+06	3.859024999999999928e+00	2.321588993072509766e-02	-1.461359999999999992e+01	1.215713000000000044e+00	-2.683401107788085938e-03	8.104443999999999537e-01	4.501882537481349674e-07	9.693797563492029905e+08	2.472594176063105942e-01	9.693797563582329750e+08	8.809725684854826655e-01	-3.241357000000000266e-01
2.798118029999999834e+01	1.000000000000000000e+00	9.693797563726950884e+08	3.000000000000000000e+01	2.567239800000000116e+01	8.597641699999999787e+01	4.721788800000000208e+01	-2.281939983367919922e-02	2.571535110473632812e-02	2.895951271057128906e-03	1.308613000000000071e+01	4.459714642013858921e+00	2.200663899999999895e+00	9.693797563469797373e+08	4.389731907908449138e+00	8.943448999999999982e-01	-2.571535110473632812e-02	2.296478000000000019e+00	7.384824934707273862e+30	2.242700000000000000e+06	3.851800799999999914e+00	2.281939983367919922e-02	-1.489943700000000071e+01	1.312115499999999990e+00	-2.895951271057128906e-03	9.843077999999999550e-01	3.382647378382179720e-07	9.693797563498756886e+08	2.499843652983241293e-01	9.693797563583148718e+08	6.260297971010377882e-01	-3.547170000000000045e-01
