simulation_id,mass,mchirp,distance
45606,2.6429243,1.1503899,147.8646
26089,3.1496442,1.3688209,138.03422
8540,3.0197164,1.3081001,126.4144
47467,3.0507133,1.3207543,88.786058
44095,3.3782309,1.4533152,123.56521
11244,2.8572717,1.2084637,109.23375
20087,3.200004,1.3659874,109.12797
35225,2.8920977,1.2570936,141.53086
11650,2.9588131,1.2241341,97.914986
48627,2.5879754,1.1263181,49.870234
452,3.3454032,1.447741,92.50771
37514,2.8085236,1.1735799,148.53564
28611,3.7908923,1.6480171,52.330529
20657,3.540091,1.5335496,113.52666
7823,3.2185422,1.393464,121.1109
27794,2.2210859,0.96676382,117.42105
1173,3.4106818,1.4661343,67.05401
25679,2.8280961,1.2295155,61.757826
29371,2.7750807,1.2023689,28.134062
38198,3.3440794,1.430417,85.948134
40525,3.3159579,1.4374244,30.741116
38494,2.793367,1.2158455,23.81486
12573,3.1699473,1.3761743,63.991293
28744,3.1234626,1.3590553,130.06206
26630,2.9520434,1.2848003,146.94811
10655,3.8023892,1.6529499,87.09719
6462,3.1195795,1.3561415,129.3714
13339,2.8922186,1.2453507,45.488209
9432,2.8851296,1.1935282,60.402505
16751,3.5530049,1.5394548,67.079437
48729,3.6155554,1.5730408,145.83215
48469,2.2438714,0.97169779,97.75721
11274,2.5588231,1.0826601,50.166129
20792,3.562005,1.5434606,127.41937
50416,2.9993806,1.2725018,63.258376
19067,2.5592226,1.1117254,134.83306
15563,2.7395647,1.1704571,82.462224
41758,2.410022,1.0481713,144.88339
26813,2.8219036,1.2153865,110.29584
27722,2.5475102,1.1057175,95.870601
46817,3.4076299,1.4788866,127.01208
4982,3.3859193,1.4607754,140.35245
9836,3.3960278,1.4749709,62.740341
27273,3.0688014,1.3344422,27.715038
14829,3.8599604,1.680065,147.39088
45674,2.8219809,1.2281883,111.56319
34544,3.4531876,1.5024316,145.97587
17212,3.1342345,1.3640696,126.14816
14576,3.4089098,1.4583261,146.30454
9794,2.4596963,1.0623919,81.599213
31665,2.9309509,1.2556796,119.92583
33573,3.2538184,1.4162438,144.45271
22937,2.646599,1.1183293,73.211029
29344,3.0941161,1.3448946,70.519883
29468,2.9962207,1.2631802,67.729463
36015,3.8658267,1.6822873,104.42934
9562,3.5520455,1.5376957,97.26032
23565,3.8054208,1.6559345,138.83696
16982,3.1671872,1.3658674,112.53721
47425,3.8552836,1.6780881,93.306114
34016,2.9848893,1.2353078,144.57868
18983,3.2303724,1.4028735,91.884441
9455,3.7828842,1.6453996,122.29863
22473,2.8473104,1.1929721,100.04253
13223,2.665088,1.1288428,149.81828
1422,3.4651788,1.5019394,59.119864
18951,2.5614305,1.1138018,115.5317
22816,2.5954307,1.128639,112.08162
33055,2.8257821,1.2239964,80.111353
21416,3.5286987,1.5237889,124.56625
15738,2.3697841,1.0266965,109.38292
16708,2.7205646,1.1408956,98.444708
35298,3.176395,1.3716265,126.68202
23907,3.2303978,1.4018,133.41917
38082,2.8622207,1.1950276,142.83654
4364,3.3332419,1.4490259,79.458938
17260,2.9396811,1.2616786,104.70996
30401,3.0149144,1.3081478,64.82003
48203,3.0106397,1.2993684,130.92596
11714,2.9421109,1.280262,92.202248
10995,3.0139324,1.3106196,107.306
4309,3.1144325,1.3322889,147.20321
28665,3.0033218,1.2976091,135.3575
17149,3.1957004,1.3615604,87.260998
32805,3.1637586,1.3314,99.143273
16922,2.0980795,0.91285377,142.82227
38826,3.6837777,1.600622,77.693737
44905,3.6630796,1.5943764,106.22449
41643,2.4933116,1.0837465,114.24363
11695,3.3290628,1.4420579,131.84347
2706,2.4174506,1.0377829,118.7158
17963,3.9658806,1.7262372,136.98886
3534,2.7603148,1.1644622,21.750576
24422,3.3923478,1.4584723,44.749258
3249,2.8821285,1.2491124,134.49081
5309,2.9849389,1.2959914,94.916947
42728,2.9383769,1.2777892,110.60647
30396,3.6713986,1.5914957,92.295902
11641,2.7733258,1.1788624,23.943703
28312,3.0094062,1.297885,106.89842
43267,3.486248,1.5164233,80.066119
16729,2.3771113,1.0256452,96.068919
39102,2.9237399,1.2151957,65.082913
46259,2.8118798,1.222469,118.76085
9618,3.2612602,1.4135127,109.52518
38614,2.4880511,1.0803532,135.759
16261,2.5911541,1.1167769,109.92663
31730,3.7174748,1.6133841,85.706171
11997,2.8263537,1.2074943,115.77786
50252,3.0031121,1.2441311,129.02851
11286,2.8746494,1.1831258,98.021924
32508,3.1313129,1.3165767,143.15821
25384,2.7226401,1.1698401,51.39901
6810,3.0459592,1.2851708,110.82761
24777,3.5744589,1.5471651,127.09375
6959,2.9579458,1.2131299,83.1376
34635,3.4757392,1.5127028,57.212795
40226,2.5977999,1.1119011,127.07689
21365,3.2561897,1.3774823,148.66134
6276,3.4831685,1.5092414,89.683232
15020,3.3840978,1.4662242,125.70951
5118,3.0265344,1.3044137,100.14713
1914,2.7942091,1.1780645,132.33243
5466,3.1329915,1.3509768,80.927722
45116,3.1529069,1.3178924,114.43067
14681,2.7006208,1.1510006,139.49299
40351,3.3670839,1.4409504,76.982337
31193,2.6947727,1.1726023,111.88503
34518,3.6135344,1.5724511,64.865441
11643,3.4357119,1.4918956,114.74592
14256,3.0720853,1.3054417,140.29511
28610,3.0278321,1.3153439,78.560699
10576,3.4492003,1.4795299,132.36853
27738,3.1502272,1.3587451,124.14965
3369,2.5588069,1.1055227,55.628757
48976,3.7474322,1.6309647,128.13106
45967,3.2181734,1.3873315,129.95806
47002,3.7621241,1.6354931,127.5969
26650,2.1473822,0.93423802,120.57647
6989,3.2105005,1.3798249,138.98433
5211,3.0209266,1.2633759,131.75881
18994,2.489589,1.0829183,121.74452
31981,3.3058427,1.4158333,53.55999
7007,3.257256,1.3777576,124.3122
5533,3.4294774,1.4744981,120.31732
33201,2.7626814,1.2012608,125.35399
24786,3.2154562,1.3688167,144.96964
27775,2.901674,1.2506506,58.982727
35043,3.0029897,1.2939911,110.68069
34825,3.3818434,1.4437377,136.64814
6226,2.7015696,1.1572347,118.55908
24182,3.675511,1.5946862,135.65493
27962,3.3657402,1.4630424,148.44328
11022,3.2825048,1.4050129,102.51883
4236,2.6043812,1.1009317,102.58951
2888,3.5145379,1.5126465,149.9162
11178,3.0893374,1.3421255,93.062303
46523,3.1363698,1.3305134,127.9948
46529,2.8962156,1.2532792,111.99787
43377,2.3695196,1.0266391,40.466157
22158,3.4659627,1.498807,71.542427
14222,2.8829296,1.2432976,139.35426
20075,2.2669156,0.97947568,127.24945
4266,3.2594252,1.4055445,125.10423
5751,3.3832763,1.472625,95.178905
20662,2.6289104,1.1213114,62.916142
23452,3.7947858,1.6503615,39.294308
25995,2.9837313,1.2442469,148.43366
37239,3.5544702,1.5333316,99.701442
2755,3.2457569,1.3886692,114.11322
6584,2.6518335,1.1332904,114.0895
10491,2.8937033,1.2380245,134.41061
13954,3.1338542,1.3638498,109.47838
41010,2.4084253,1.047984,130.00438
50652,2.879981,1.2203125,60.276662
34823,3.1071384,1.3466434,107.9836
1686,3.5810455,1.5587324,119.94983
32096,2.9030883,1.2438368,132.84997
49944,2.2911844,0.99702643,85.082782
26987,2.6397655,1.13921,142.60307
20011,3.009164,1.2954482,88.043474
37882,3.0509781,1.2993422,149.01767
673,3.3007455,1.4307739,91.575185
41986,3.4574161,1.5004445,108.51713
35702,2.3001699,0.99463336,129.16452
3098,3.1440379,1.3604153,115.49809
43431,2.6103097,1.1186853,141.29693
49670,3.4900891,1.5164037,149.07956
50259,3.4273494,1.490625,131.40254
50504,3.5026489,1.5235327,92.399559
19417,3.0904098,1.3267934,78.471953
20231,2.7799922,1.2074753,124.73589
18393,2.9261671,1.2329872,146.84172
10322,2.9155777,1.2314263,147.34473
22269,2.8342025,1.2126407,52.097021
6384,3.280266,1.4267796,123.64041
26450,2.0876147,0.90855534,111.36034
18437,2.6311085,1.1441959,142.58156
24668,3.0596152,1.3310258,138.51804
33235,2.9107985,1.2371438,90.319052
246,2.5131623,1.0932843,95.053829
713,3.0768093,1.3364833,116.35636
48605,2.6800012,1.164188,123.22927
31132,2.2727188,0.98905924,135.36841
5780,2.868086,1.2385177,144.55584
28224,3.8959977,1.695443,145.14819
9818,2.8259842,1.189132,147.42282
2112,2.1989039,0.95711913,148.25892
33659,2.4289089,1.0571162,113.54827
23144,2.7393483,1.1825719,102.18594
12577,2.3312119,1.014592,129.63322
44549,2.3893626,1.0363896,133.20024
42718,3.001108,1.2900496,112.33425
3545,3.7423969,1.6282799,80.89584
3392,3.3674595,1.4525864,63.526517
25109,3.3738298,1.4631053,31.5005
8328,3.2810588,1.4001058,104.88641
19755,3.0163843,1.280411,69.248773
9919,3.359803,1.4411703,91.925345
27633,3.3437943,1.4439387,55.307373
37357,2.5225794,1.0854987,114.00208
8309,3.1043958,1.2862402,91.148611
43079,3.4730991,1.5098383,78.017986
15529,2.2684317,0.98238029,148.50379
15521,3.007857,1.2407179,84.657633
33980,3.1620975,1.3726719,139.57284
48798,3.0872643,1.3275101,141.50099
30300,3.4956163,1.5061896,141.78345
32965,3.0475196,1.3254173,66.294049
50142,3.1608387,1.3752492,146.77695
49889,2.5947153,1.1284335,65.682749
12822,2.7472408,1.1696902,130.97186
10235,3.3517247,1.4493476,126.71642
14758,2.3071345,1.0000405,116.0867
16851,3.195576,1.3561446,120.20555
7610,2.9779154,1.2953414,50.000147
50382,2.8858471,1.2190223,112.39017
50341,3.5745774,1.5477547,63.603871
27201,3.9047063,1.6996191,72.936882
35400,2.2993838,0.99120331,63.072774
10623,3.536868,1.5390484,117.39688
48304,3.7705638,1.6398848,97.719608
11631,3.237801,1.3902552,91.977031
35915,2.6153356,1.1154047,42.511305
46657,3.1132006,1.3132773,71.581838
8933,3.318972,1.4142278,110.50475
19731,3.5947546,1.5641995,133.58957
19866,3.584441,1.5556941,100.2289
1369,2.7448948,1.1940588,143.70697
4968,2.8182444,1.1756468,125.92992
46288,2.6120704,1.1167182,149.80199
6688,3.7272676,1.6194092,141.62232
7097,3.5206243,1.5283093,125.11948
29006,3.2092285,1.3935932,79.773897
33820,2.3646006,1.0199397,100.99538
8334,3.34414,1.4545228,43.257519
47226,2.9557762,1.2832662,133.02068
13966,3.037454,1.3181105,113.10392
10595,3.6957229,1.6074883,103.53263
27332,3.0220263,1.312612,132.24144
50692,3.3448522,1.4549619,129.59893
14965,3.2166328,1.3794553,138.82673
36355,3.3246601,1.447141,94.085314
14512,3.3971609,1.4743486,129.77285
50628,3.038528,1.2804651,79.520261
27518,3.2794153,1.4056819,134.59584
39330,2.7801288,1.1878269,142.34915
13959,3.3433733,1.4474936,139.52976
8716,2.5145541,1.0894887,115.58465
21485,2.8501807,1.2097909,111.63334
1737,2.4464288,1.0594855,131.01188
13077,3.0528729,1.2520639,148.74946
49323,3.2403903,1.4045362,128.48812
6972,3.080902,1.318723,108.63922
22812,3.5872745,1.5588611,144.94036
15004,3.4406224,1.4841353,143.03744
7615,2.822808,1.2111213,101.72281
29505,3.2397389,1.4073442,140.28675
27406,2.7080372,1.1749648,109.26943
25153,3.3222608,1.4352394,119.31072
32404,2.8277014,1.2080835,135.75797
28540,2.8869715,1.2278087,120.08174
28276,3.4087213,1.4643967,106.44083
10572,3.1399663,1.3345445,143.77574
2735,2.6835627,1.1434206,103.01831
50356,2.1753076,0.94685756,28.616257
20755,2.6766031,1.1637774,146.68513
43571,3.4811833,1.5145416,146.86386
6361,2.9606071,1.2469392,147.22135
11685,2.537421,1.104459,59.361444
12502,2.6602386,1.1577013,144.44687
20549,2.9467363,1.2544733,141.40484
3257,2.6473717,1.1517733,145.054
12953,3.2080889,1.3867359,104.95064
36679,2.9490438,1.2182332,116.69188
48171,2.8520747,1.2062423,142.98207
50261,3.1075492,1.3272873,29.500289
47542,3.5827224,1.5591548,116.08639
30555,3.1087509,1.3130689,124.36185
15061,3.0805063,1.3405188,141.6653
2336,2.5179529,1.0920501,48.478404
8623,3.6646607,1.5950674,129.30179
34720,3.3863179,1.4714728,63.91319
23694,2.1365668,0.92972045,50.801914
14790,3.1124766,1.3468615,39.480993
36318,2.9379214,1.2600741,73.325504
12197,2.7633058,1.2027782,123.1095
16351,2.9287396,1.2619576,104.59985
27565,3.2961749,1.4033973,126.14664
50188,2.7573931,1.1523834,128.33508
47991,2.8231787,1.190664,144.03895
42736,2.2956956,0.9912359,141.85524
13431,3.1896902,1.353076,144.33265
19884,2.7691314,1.2004521,84.973503
9831,2.920272,1.2710753,41.937711
21195,3.2726136,1.4244435,136.21523
38251,3.6187218,1.5751081,114.26575
31301,3.1723307,1.3787269,117.79409
48585,3.1394046,1.3582168,40.280884
40147,3.5452607,1.542135,113.67919
12937,3.7273431,1.6208741,136.68436
39539,2.9199304,1.2451924,149.69382
39913,2.8446955,1.2304528,147.08528
7178,3.2819882,1.3934775,142.7781
9960,2.4546575,1.0673739,101.95158
38917,3.5850042,1.5520566,144.76979
45625,3.6240434,1.5747784,116.30162
37123,2.5661265,1.0941405,136.20008
32712,3.7951662,1.6502657,110.5847
5757,3.170035,1.3332863,46.225991
30387,3.0632451,1.2578625,71.765508
42652,3.1831196,1.3710866,119.82054
25142,2.6971092,1.1736426,98.706397
5855,2.7369491,1.1546008,149.93736
6541,3.843714,1.6730484,103.13626
41035,3.5152796,1.5186306,67.460388
41104,3.7101459,1.6149181,121.00382
37647,3.1355209,1.3195393,99.894156
10094,2.700878,1.1355203,138.52871
29849,3.1806219,1.3374144,131.93506
49331,3.2227539,1.4024107,80.487691
44068,2.8817284,1.2297383,31.619973
25765,2.983447,1.2893212,130.27687
14227,2.2382907,0.97371291,141.54097
6407,2.9363356,1.2181434,114.43685
20829,3.5367348,1.5366203,53.477764
8324,3.0842738,1.3398174,52.24537
13139,3.0007982,1.2922645,146.4315
14139,3.4749487,1.505323,79.879924
7637,3.5805939,1.5564394,55.626622
12287,3.6669342,1.5957257,132.03704
12087,2.2141433,0.96367226,109.92791
49506,2.5484079,1.1069769,81.60798
8683,3.0463724,1.2900339,95.403298
47806,2.6905393,1.1706633,135.39925
31685,2.6693446,1.1580942,122.1437
44966,2.571775,1.0980413,62.915017
3697,2.7013985,1.1730706,149.94297
34671,3.0061335,1.256551,116.1963
8597,3.5037521,1.5128065,74.700456
5363,2.9853047,1.2986741,113.95285
37932,3.4588115,1.4951386,140.88255
10278,3.0255017,1.3151268,143.78734
28868,2.3770485,1.0308771,109.07909
42850,2.8676019,1.2281558,120.90227
12503,2.3716521,1.0215771,128.15796
31272,2.3940459,1.0419268,134.49357
35863,2.5858419,1.0978728,79.746612
10919,3.5026451,1.523874,113.81613
50266,3.0350069,1.3064875,126.37621
45101,3.5998443,1.5574729,93.290849
35579,3.9332568,1.7120079,124.89115
43737,3.3886618,1.4622032,105.66066
37583,3.2400342,1.3917241,121.02312
49611,3.1821146,1.3793615,135.44244
18611,3.0573723,1.2638778,138.19711
411,3.127639,1.3495501,72.25621
16115,3.6492618,1.585238,101.49307
4705,3.5433377,1.5301842,136.09302
26304,3.0155236,1.2671896,119.14245
32013,3.0580665,1.3288591,88.76377
25876,2.9442244,1.2104433,112.15484
19225,2.7450651,1.1889417,73.104532
11991,3.1493645,1.333343,136.78063
4370,3.5038726,1.5209958,105.14802
8048,2.570772,1.1144213,121.80131
12866,3.213328,1.3965287,60.373763
18770,2.4809211,1.0678299,121.09767
50920,3.2119857,1.3488309,104.02352
16725,3.7373793,1.6266374,64.507992
21406,3.4412321,1.479896,82.121915
45635,3.2430772,1.3924801,149.03563
14483,3.0651001,1.3117916,28.793155
18789,3.460473,1.5057752,53.294808
11492,3.4407341,1.4745653,148.36958
14151,3.3525009,1.4570267,123.95245
21645,3.190014,1.3649126,67.380978
36739,2.6889756,1.14654,81.993344
29236,2.9927177,1.2816559,118.02372
5716,3.1850182,1.3769218,114.4393
38525,2.1453585,0.933422,113.94393
26081,3.5298617,1.5264395,57.875435
44692,2.5654851,1.0941794,135.51063
39959,3.1981082,1.3429383,68.469984
22407,3.5341784,1.5357856,146.78358
23224,3.0541407,1.2536931,133.11297
14521,3.4863367,1.5174405,117.35499
10950,2.4914019,1.084441,147.7221
5004,2.1853147,0.94976871,33.34977
26180,2.9993964,1.285299,117.94595
26644,3.3810729,1.4598026,90.604996
32658,2.3580104,1.0182286,116.13402
43771,3.2095426,1.3962394,71.961771
41565,2.7842251,1.1894721,86.738813
50575,3.5480952,1.5389735,91.02
39045,3.0263288,1.3017476,85.208824
5999,2.1573895,0.93891434,76.081001
10316,3.3545704,1.4594652,53.084351
21555,3.1413283,1.3260016,63.513038
7768,3.2559845,1.3774953,102.48881
5220,3.0241006,1.2557424,144.37844
18659,2.961609,1.2627331,131.17056
18885,3.515128,1.5291123,131.95271
47548,3.242149,1.4110436,144.0895
43214,3.0289269,1.3152993,136.58486
4365,2.3658641,1.0262574,96.628349
40740,3.5383948,1.531046,112.48874
30220,2.5846488,1.0982728,143.34249
47406,3.107361,1.3395987,134.35256
25450,2.5379091,1.0942966,64.782474
41227,3.2994427,1.4357483,110.09719
39416,3.1860142,1.3846385,129.31785
26962,3.5344568,1.5380562,125.55553
47947,2.7462723,1.1561372,105.89561
18350,2.5047172,1.0900644,115.64243
11059,3.128468,1.3469248,91.008437
19527,3.7336331,1.6250944,134.37766
33861,2.851812,1.2139436,85.145379
25440,3.8501824,1.6756738,112.36917
38903,2.4192533,1.0442718,99.786729
51348,2.9236204,1.243085,91.655146
16002,3.2564314,1.3736468,125.3654
49762,3.0859783,1.3150341,88.64802
41451,2.1037332,0.91562596,138.30738
28575,2.6799082,1.1403691,69.067509
17900,2.8862692,1.1884572,107.08978
8424,2.8510445,1.2017035,137.09982
38583,3.3109728,1.4115788,80.558442
49837,2.9223623,1.2717755,124.29475
25792,3.1984473,1.3649061,104.61713
41388,2.4873418,1.0771323,107.54026
35817,3.374869,1.4535728,114.91748
4346,2.3934283,1.0404596,147.31598
15517,2.8204402,1.2149194,77.577692
50151,3.0858875,1.3318806,116.4768
23458,3.2663999,1.4111698,145.22156
49871,3.0405006,1.2880522,125.68656
26663,3.5455754,1.5338108,139.4535
32751,3.0911475,1.3393767,136.80921
44732,3.3842611,1.4702304,87.023447
16157,3.0813183,1.3371821,97.866899
46269,3.1150644,1.3231145,148.9422
9799,2.624117,1.1063311,149.31557
475,3.2299723,1.3923063,139.08031
22392,2.7547114,1.1629435,76.643448
40268,3.359268,1.4515089,145.80509
45099,2.9663525,1.2628625,115.59637
10729,2.9306527,1.2662792,72.567475
40607,2.8802103,1.2456221,124.70568
9646,2.582886,1.09179,135.84856
29836,3.7343655,1.6226361,97.607112
16519,3.2941266,1.4325462,106.24516
36638,2.7664551,1.2001684,143.92443
27862,3.1654691,1.3233609,95.791442
7585,2.8223388,1.1708996,86.175772
40350,2.8843474,1.2008876,142.93324
36098,3.541136,1.5412828,112.25597
49923,3.5332225,1.5356454,93.502521
46661,2.838693,1.205712,33.146362
22178,2.4196532,1.0523217,141.96537
9100,3.0185679,1.2666672,130.91183
29932,2.8180954,1.2249565,135.4947
25131,2.5893856,1.0917836,115.27484
2221,3.0726901,1.2831841,137.363
32867,2.5740275,1.1199452,80.125934
26695,3.0322556,1.2676002,77.571193
18808,3.1331681,1.3003967,138.66796
34644,2.4616184,1.065352,135.02192
35402,2.3239614,1.0093478,123.93899
28366,3.1295128,1.3385079,98.960081
36345,2.834708,1.2266448,147.93167
12572,3.2373952,1.4086889,63.722958
9651,2.5240203,1.0939631,148.40272
33634,3.0536259,1.3074444,136.53007
32007,3.5586594,1.5363724,141.61978
3821,3.5318496,1.5373267,146.18253
43599,2.607294,1.1338774,99.213473
45999,2.583617,1.1172082,140.23392
37846,3.2334377,1.4045596,139.63038
42528,2.3527482,1.0235262,145.28587
37235,2.8373106,1.2321539,134.75024
14682,3.191367,1.3794622,73.747939
28334,3.8021517,1.6538247,128.76799
20895,2.3271154,1.0026353,63.302454
7577,2.9508282,1.2761793,128.06661
26122,3.3608936,1.4317651,84.43267
25523,3.1535363,1.3701665,136.80059
13924,3.1428785,1.3540107,111.89944
20351,2.776103,1.1890262,116.73945
30421,3.1430482,1.3665022,109.49629
22294,3.2007842,1.3892998,130.92566
51209,2.8461766,1.2032859,146.54354
11732,3.3276757,1.4470831,94.98278
22723,2.4909688,1.0622499,101.42081
36130,2.9244699,1.2604156,120.29653
19091,3.4100679,1.4836008,121.04622
39811,3.3742764,1.4627001,58.302231
22285,2.7189848,1.1686217,106.95259
28266,3.2203131,1.3992381,62.334317
43195,3.0224642,1.2962573,133.81741
39559,2.347117,1.0091709,39.323361
27845,2.4773535,1.0773934,104.50872
4274,2.9222124,1.2328457,136.24159
28653,3.3377837,1.4528164,126.76134
18427,2.8835305,1.2533812,138.14906
17461,2.9454583,1.2462224,67.100505
5841,2.6412173,1.142163,105.6437
13034,3.2206974,1.4012133,89.907326
16572,2.3241008,1.0114822,120.80648
27891,2.664591,1.1597746,114.73489
2593,2.9121133,1.23564,130.96289
9744,2.6354147,1.1402624,87.264453
41163,2.9775197,1.2169695,100.84353
36173,3.8087716,1.6561069,83.107726
43278,2.835582,1.2226832,109.88559
26582,2.5552291,1.0968979,129.27958
19411,3.5492337,1.5317767,128.47493
12556,2.8438277,1.2378037,148.17945
48505,2.7180391,1.1541348,95.269459
42130,3.7362333,1.6257282,94.089143
16457,2.8044042,1.2022229,131.19419
51493,3.0306786,1.3186843,87.873893
24880,3.3105941,1.4389559,72.318202
19672,2.5735393,1.0885031,116.47448
23371,2.8712862,1.2495705,105.3513
16023,3.842861,1.6721119,131.96309
23135,3.6953696,1.6084571,128.59188
17261,3.3824217,1.4690989,146.9518
33899,3.4551142,1.5035645,125.21347
7936,2.604786,1.1124264,149.63597
9659,2.302345,1.002094,97.468002
35894,3.2966899,1.4314092,117.10784
24772,3.3507063,1.4574895,141.41379
25240,3.1708625,1.326621,111.21696
42709,2.6128184,1.1286518,108.70414
5028,3.7258245,1.6175953,143.36253
29956,2.5904653,1.1076773,148.12262
16248,2.4751491,1.0673909,135.24607
47033,2.794229,1.1593507,102.23455
36895,2.8944176,1.258046,117.97386
1366,2.7773123,1.2043184,121.17854
45219,3.0531309,1.256743,124.20296
