coinc_event_id,far,snr,mass,mchirp
34173,0.0410670895126,7.33408809587,2.22627592087,0.968098282814
45942,3.33161034383e-09,10.3116470981,2.76397395134,1.1728374958
23797,1.33754978872,6.3286597986,2.43364405632,1.0289440155
131617,0.0196466318303,7.23487767362,3.56046295166,1.49807298183
45587,2.2602089015,6.58999711747,2.77054202557,1.14971590042
50556,1.49652765063e-08,9.9586821627,2.59741795063,1.12459611893
32921,0.00346820977099,7.49784356373,2.50494241714,1.05662000179
34706,2.65029755554,6.55583547755,2.31610095501,1.00713300705
106706,1.29257823495,6.47166722959,3.3072450161,1.33020210266
127983,7.82835397679e-06,8.98436792801,3.36832594872,1.46117222309
130752,0.000124037780661,8.6489931073,3.33863198757,1.45138216019
101352,0.802338255716,6.1666541884,3.4081030488,1.31567311287
5096,0.368966707129,6.24704830355,2.06471705437,0.892148375511
139466,0.00860084920848,7.58458981311,3.5205489397,1.5303992033
109526,1.86871239401e-11,10.7204135187,3.14919507504,1.36909520626
69464,1.60672360877e-12,11.1502965226,2.99822807312,1.30351150036
34620,0.0373990100872,7.11826953177,2.40736711025,1.04679167271
80496,0.194505603972,6.66011682837,2.84726202488,1.20102643967
63817,0.525030493068,6.25141924432,2.47871696949,1.0767056942
140260,0.308389330795,6.51633922255,3.80081999302,1.65212786198
116932,0.348113641191,6.70900375015,3.76104903221,1.41832697392
29657,0.0675555866863,6.59068844644,2.09992396832,0.913187086582
32399,0.0780992912376,7.04760693278,2.31641805172,1.0003528595
84494,9.28012564153e-08,9.61962449669,3.01609301567,1.26953077316
38980,0.452053774295,6.62343784446,2.52335298061,1.09706032276
67818,0.0765427364992,6.64430614368,2.95446801186,1.22869849205
123105,0.0678572789359,7.02213562393,3.45994603634,1.50407934189
99569,0.00385491636276,7.30413819819,3.50585186481,1.35510253906
130499,5.45115464619e-15,12.2713735517,3.52665889263,1.49640357494
106461,0.051287530744,7.16230412404,3.09872794151,1.34717202187
84061,3.64196698291,6.50284062996,3.00920605659,1.29783213139
